1884,0,0
2050,2,2
2233,0,0
2554,1,1
3764,2,2
3866,1,1
4135,0,0
5841,2,2
6128,1,1
6266,0,0
6633,1,1
6784,2,1
6918,1,0
7088,0,0
7408,1,1
8047,0,2
8148,2,2
8232,0,0
8317,2,2
8401,0,2
8501,2,1
8569,0,2
8653,2,2
8722,0,0
8821,2,2
8971,0,2
9072,2,2
9225,1,0
9309,2,2
9392,1,0
9460,2,2
9545,1,0
9663,2,2
9782,1,0
9883,2,1
9934,1,1
10018,2,1
10087,1,1
10173,2,1
10239,1,1
10327,2,2
10390,1,1
10460,0,0
10543,2,1
10609,0,0
10677,2,1
10744,0,0
10811,2,2
10895,0,0
10967,2,2
11049,0,2
11133,2,2
11217,0,2
11372,2,1
11456,1,2
11557,2,0
11657,1,1
11774,2,2
11916,0,2
11977,2,0
12044,1,2
12130,2,2
12198,1,1
12283,2,1
12332,1,0
12416,2,0
12486,1,0
12568,2,1
12635,1,2
12723,2,1
12772,1,2
12874,2,1
12925,1,2
13010,2,1
13095,0,1
13197,2,0
13264,0,2
13331,2,1
13432,0,1
13551,2,0
13618,1,0
13737,2,0
13770,1,2
13874,2,1
13939,1,2
14024,2,1
14079,1,2
14295,1,0
14311,2,1
14379,0,1
14480,1,2
14480,0,1
14581,2,1
14649,1,2
14716,2,1
14800,1,2
14886,2,2
14955,1,1
15019,2,2
15087,1,0
15187,2,1
15238,1,0
15407,2,2
15491,1,1
15659,2,0
15844,1,1
15946,2,1
15998,1,0
16098,2,0
16148,1,2
16253,0,2
16435,2,0
16520,1,2
16623,2,2
16688,1,1
16857,2,0
16925,1,2
17027,2,0
17113,1,2
17261,1,1
17347,2,0
17446,1,2
17496,2,2
17564,1,1
17665,2,0
17748,1,2
17849,2,1
17932,1,0
18034,2,0
18101,1,2
18201,2,0
18303,1,1
18403,2,2
18471,1,1
18789,0,2
19011,0,1
19381,1,2
19551,1,0
19867,2,1
19971,1,2
20071,2,0
20157,1,1
20237,2,2
20288,1,0
20457,2,1
20541,1,1
20642,2,2
20692,1,1
20776,2,2
20845,1,0
20947,2,1
20998,1,0
21082,2,1
21166,1,1
21251,2,2
21319,1,1
21386,2,1
21470,1,0
21570,2,1
21620,1,0
21719,2,1
21787,1,1
21904,2,2
21970,1,1
22056,2,2
22124,1,0
22192,2,1
22292,1,0
22393,2,1
22477,1,1
22544,2,2
22612,1,1
22699,2,1
22748,1,0
22832,2,2
22917,1,1
23001,2,1
23051,1,1
23320,2,1
23421,1,0
23504,2,2
23588,1,0
23690,2,2
23740,1,1
23958,2,1
24025,0,2
24109,2,0
24177,1,2
24177,0,1
24261,2,0
24310,1,2
24310,0,1
24361,2,0
24429,1,2
24515,2,0
24598,1,1
24682,2,1
24748,1,0
24834,2,1
24902,1,0
24986,2,1
25053,1,0
25140,2,1
25188,1,0
25290,2,1
25357,1,1
25441,2,2
25511,1,1
25593,2,0
25677,1,1
25764,2,2
25830,1,0
25914,2,2
25989,1,1
26099,2,2
26168,1,0
26253,2,2
26319,1,1
26421,2,1
26490,1,1
26574,2,1
26627,1,1
26729,2,1
26798,1,1
26865,2,1
26948,1,1
27050,2,1
27117,1,0
27186,2,0
27270,1,2
27372,2,2
27440,1,1
27508,2,1
27609,1,0
27677,2,0
27760,1,0
27864,2,1
27946,1,2
28031,2,1
28098,1,2
28199,2,2
28267,1,1
28351,2,1
28428,1,0
28504,2,2
28572,1,1
28657,2,2
28725,1,1
28830,2,2
28896,1,1
28980,2,2
29065,1,1
29134,2,0
29199,1,2
29266,2,0
29351,1,0
29451,2,1
29552,1,1
29706,2,2
29706,1,1
29790,1,2
29892,2,0
29975,1,0
30059,2,2
30144,1,1
30246,2,0
30315,1,0
30447,2,2
30500,1,1
30565,2,0
30700,1,2
30802,2,0
30886,1,2
31003,2,2
31053,1,1
31138,2,1
31222,1,0
31391,1,1
31513,2,1
31593,1,0
31692,2,0
31726,0,1
31845,2,2
31879,0,0
31879,1,1
31963,2,1
32014,0,2
32083,2,0
32132,1,2
32149,0,1
32232,2,2
32283,1,1
32283,0,0
32352,2,2
32402,0,2
32438,1,0
32554,2,2
32604,1,1
32690,0,0
32739,2,1
32807,1,0
32807,0,2
32892,2,1
32976,1,0
33061,2,1
33095,1,0
33212,2,1
33282,1,0
33350,2,1
33448,1,0
33534,2,1
33617,1,0
33703,2,1
33771,1,0
33854,2,1
33923,1,0
34041,2,1
34109,1,0
34192,2,1
34261,1,0
34362,2,1
34433,1,0
