644,0,0
1012,0,0
1317,2,2
1586,2,2
1790,0,0
1994,2,2
2366,0,0
2651,2,2
3191,0,0
3591,2,2
3910,0,0
4247,2,2
4785,0,2
5269,2,1
5504,0,2
5855,2,1
6393,0,2
7095,2,2
7512,0,0
8081,2,2
8740,0,1
9127,0,1
9667,2,0
10067,0,1
10369,2,0
10737,0,1
11342,2,2
11727,0,0
12061,2,2
12394,0,0
12949,2,2
13353,0,0
13669,2,2
13986,1,1
14368,1,1
14570,1,1
14957,2,2
15579,1,0
15881,2,1
16184,0,2
16285,2,1
16539,0,2
16605,2,1
17209,1,0
17546,1,0
17797,1,0
17914,2,1
18135,1,0
18218,2,1
18839,0,2
19142,1,2
19327,0,1
19477,1,2
19616,0,1
19797,1,2
19880,0,1
20485,2,0
20838,1,2
20956,2,0
21078,1,2
21158,2,0
21393,1,2
21492,2,0
22066,1,0
22382,2,1
22620,1,0
22720,2,1
22875,1,0
23057,2,1
23142,1,0
23731,1,2
24051,2,0
24151,1,2
24270,2,0
24354,1,2
24473,2,0
24660,1,2
24727,2,0
25330,0,1
25647,1,2
25781,0,1
25882,1,2
25981,0,1
26182,1,2
26417,2,0
26601,1,2
26767,2,0
26952,1,2
27319,2,0
27407,1,2
27521,2,1
27589,1,0
27776,2,1
27890,1,0
27924,0,2
28158,0,2
28341,0,2
28543,1,0
28909,0,2
29009,2,1
29145,0,2
29244,2,1
29479,1,0
29562,2,1
29918,1,0
30104,1,0
30240,1,0
30607,0,2
30707,2,1
30810,0,2
30894,2,1
31062,0,2
31181,2,1
31787,1,0
32188,0,2
32341,2,1
32441,0,2
32562,2,1
32846,0,2
32928,2,1
33449,1,0
33864,1,0
33949,2,1
34048,1,0
34133,2,1
34316,1,0
34400,2,1
34717,2,1
34869,2,1
35052,0,2
35421,0,2
35540,2,1
35691,1,0
35791,2,1
35993,1,0
36078,2,1
36231,1,0
36467,2,1
36654,2,1
37038,1,1
37124,2,2
37241,1,1
37324,2,2
37560,1,1
37695,0,0
37915,1,0
38085,1,0
38269,0,2
38690,1,0
38842,2,1
38911,1,0
39012,2,1
39180,1,0
39264,2,1
39482,2,2
39680,2,2
39865,1,1
40268,1,1
40469,0,0
40602,1,1
40825,0,0
40908,1,1
41111,0,2
41297,0,2
41482,0,2
41854,0,2
41973,2,1
42090,0,2
42175,2,1
42411,1,0
42609,2,1
42792,2,1
42960,2,1
43162,1,0
43483,0,2
43601,1,2
43735,0,1
43820,1,2
44005,0,1
44089,1,2
44307,1,2
44527,1,2
44745,2,0
45148,1,2
45249,2,0
45350,1,2
45435,2,0
45636,1,2
45786,1,2
45971,1,2
46156,1,2
46389,0,1
46706,1,1
46843,0,0
46996,1,1
47129,0,0
47330,1,1
47433,0,0
47618,0,0
47803,0,0
48036,1,1
48356,1,1
48507,2,2
48609,1,2
48694,2,0
48947,1,2
48998,2,0
49213,2,0
49398,2,0
49630,2,0
50034,0,1
50102,2,0
50222,0,1
50339,2,0
50557,0,1
50689,0,0
50857,0,0
51075,0,0
51293,1,1
51580,1,1
51749,1,1
51833,2,2
51933,1,1
52035,2,2
52203,1,1
52289,2,0
52509,1,2
52674,2,0
52876,1,2
53229,1,2
53430,1,2
53630,1,2
53849,1,2
54301,1,2
54684,0,1
55070,2,2
55488,0,1
55895,1,1
56297,0,0
56700,1,1
57119,1,1
57506,2,0
57926,1,2
58326,0,1
58729,1,1
59131,0,0
59551,1,1
59905,2,0
60307,1,2
60728,0,1
61095,1,1
61281,2,2
61548,1,1
61799,0,0
61984,1,1
62386,2,2
62788,1,1
63174,0,0
63559,1,1
64048,1,2
64489,1,0
64840,1,1
65212,0,1
65651,0,0
66070,1,0
66444,1,2
66812,0,0
67248,1,1
67617,0,0
68016,0,1
68453,0,2
68889,1,1
69260,2,0
69649,1,0
70051,0,1
70474,1,2
70809,1,1
71245,1,0
71530,1,1
71918,1,2
72299,1,0
72847,0,0
73386,0,1
73787,0,1
74191,1,1
74560,1,0
75014,1,2
75367,2,1
75786,1,1
76172,0,1
76527,1,0
76997,0,0
77400,0,2
77803,0,1
78226,1,1
78644,1,0
79013,2,0
79433,2,2
79820,0,2
80273,0,2
80692,0,2
80877,0,0
81246,0,1
81481,0,1
81799,0,1
82002,0,0
82186,0,0
82622,0,2
83043,1,2
83480,1,1
83886,2,1
84302,2,2
84690,1,2
85071,0,0
85488,0,2
85874,1,2
86343,1,0
87031,1,1
87299,1,0
87719,1,2
88109,0,2
88515,2,2
88969,2,0
89302,1,0
89875,1,2
90174,1,0
90630,1,2
91013,0,0
91333,0,2
91803,0,1
92108,0,1
92277,0,1
92459,0,1
92644,0,1
92831,0,1
93217,1,2
93589,2,0
93843,1,2
94029,0,1
94248,1,2
94466,2,0
94804,1,0
95241,1,1
95679,1,2
96045,0,2
96448,1,2
96864,1,1
97284,1,0
97687,1,2
98056,1,0
98493,1,1
98916,1,2
99335,1,2
100057,1,0
100409,1,1
100727,1,2
101161,1,0
101345,1,2
101579,1,1
101970,1,0
102170,1,2
102356,0,0
102608,0,2
102946,2,0
103367,2,2
103768,0,2
104172,2,2
104544,0,0
104948,2,2
105368,0,0
105755,1,1
106176,1,1
106580,0,0
106849,1,2
107236,1,0
107641,2,2
107945,1,2
108417,0,0
108750,1,0
109322,0,0
109625,1,0
110148,2,0
110453,1,0
110722,0,1
111173,1,1
111591,1,2
112248,1,0
113002,0,1
113222,1,0
113643,0,1
114098,1,0
114402,2,0
114959,1,0
115295,0,1
115811,1,0
116179,2,0
116562,1,0
116965,0,1
117338,1,0
117739,2,0
118126,1,0
118563,0,1
118999,1,2
119420,2,0
120000,1,2
120319,0,1
