691,0,0
942,0,0
2991,2,2
3614,0,0
4434,2,2
4771,0,0
5075,2,2
5395,0,0
6286,2,2
6737,0,0
8014,2,2
8756,0,0
9375,2,2
10361,0,0
10730,2,0
10915,0,1
11099,1,2
11266,0,1
11417,1,2
11535,0,1
11687,1,2
11821,0,1
11940,1,2
12073,0,1
12193,2,0
12193,1,2
12326,0,1
12427,1,0
12581,0,2
12698,1,0
12832,0,2
12983,1,0
13134,0,1
13270,1,2
13491,0,2
13746,0,2
13846,1,0
14048,0,2
14234,1,2
14506,2,0
14553,0,2
14739,1,0
14891,0,2
14991,1,0
15213,0,2
15312,1,0
15530,0,1
15598,1,2
15801,0,1
15902,1,2
16054,0,1
16152,1,2
16320,0,1
16422,2,0
16455,1,2
16578,0,1
16659,1,2
16810,0,1
16911,2,0
16911,1,2
17027,0,1
17111,1,2
17128,2,0
17247,0,1
17315,1,2
17399,0,1
17484,1,2
17586,0,1
17619,1,2
17720,0,1
17788,1,2
17891,0,1
17939,1,2
18037,0,1
18088,1,2
18190,0,1
18224,1,2
18346,0,1
18377,1,2
18494,0,1
18527,1,2
18695,0,1
18880,0,1
18982,1,2
19134,0,1
19201,2,0
19354,0,1
19487,2,1
19655,0,2
19757,2,1
19841,0,2
19943,2,1
20095,0,2
20250,1,0
20368,0,2
20518,0,2
20601,2,1
20721,0,2
20871,2,1
20921,0,2
21057,2,1
21073,0,2
21209,2,1
21241,0,2
21391,2,1
21509,0,2
21576,2,1
21677,0,0
21780,2,2
21814,0,0
21965,0,2
22168,0,0
22336,0,2
22491,0,2
22707,0,0
22908,0,0
22976,2,1
23146,0,2
23300,2,1
23465,0,2
23615,2,1
23700,0,0
23816,2,1
23902,0,2
24055,1,1
24188,0,0
24287,1,1
24389,0,0
24457,1,1
24538,0,0
24623,1,1
24690,0,0
24791,1,1
24874,1,1
24992,0,0
25142,1,1
25243,0,1
25295,1,2
25396,0,1
25547,1,0
25665,0,2
25766,1,0
25898,0,1
26000,1,2
26084,0,1
26169,1,2
26337,1,2
26404,2,0
26539,0,1
26706,1,2
26825,0,1
26924,2,0
26942,1,2
27093,0,1
27193,1,2
27295,0,1
27411,2,0
27411,1,2
27529,0,1
27597,2,0
27597,1,2
27783,0,1
27917,1,2
27917,2,0
28034,0,1
28105,2,0
28105,1,2
28188,0,1
28253,2,0
28253,1,2
28321,0,1
28370,1,2
28387,2,0
28504,0,1
28606,1,2
28606,2,0
28807,0,1
28974,1,2
29075,0,1
29174,1,2
29325,0,1
29409,1,2
29495,0,1
29560,1,2
29649,0,1
29696,1,2
29864,1,2
30014,0,1
30115,1,2
30233,0,1
30317,1,2
30417,0,2
30668,0,2
30852,0,2
31000,0,2
31100,1,0
31284,0,2
31386,1,0
31488,0,2
31554,1,0
31690,0,2
31840,1,0
31973,0,2
32113,0,0
32229,0,0
32347,1,1
32495,0,0
32596,1,1
32718,0,0
32834,1,1
32885,0,0
32971,1,1
33003,0,0
33105,1,1
33239,0,0
33340,1,1
33406,0,0
33541,0,0
33810,0,0
33928,2,2
33928,0,0
34011,2,2
34112,0,0
34230,0,0
34247,2,2
34332,0,0
34500,2,2
34602,0,0
34725,2,2
34873,0,0
34973,1,1
35073,0,0
35157,1,1
35240,0,0
35326,2,2
35326,1,1
35474,2,2
35474,1,1
35540,0,0
35609,2,2
35609,1,1
35675,0,0
35893,2,2
35893,1,1
36013,0,0
36080,2,2
36080,1,1
36248,0,0
36333,1,1
36350,2,2
36417,0,0
36501,1,1
36650,0,0
36736,2,2
36736,1,1
36820,0,0
36938,2,2
36938,1,1
37038,0,0
37122,2,2
37122,1,1
37190,0,0
37275,2,2
37325,0,0
37444,1,1
37630,0,0
37731,2,2
37868,0,0
37984,2,2
38035,0,0
38121,2,2
38136,1,1
38187,0,0
38238,1,1
38339,0,0
38423,1,1
38423,2,2
38508,0,0
38592,2,2
38592,1,1
38643,0,0
38728,1,1
38728,2,2
38813,0,0
38897,2,2
38897,1,1
38982,0,0
39066,2,2
39066,1,1
39150,0,0
39234,2,2
39337,0,0
39420,2,2
39420,1,1
39521,0,0
39574,2,2
39656,0,0
39808,0,0
39960,0,0
40061,1,1
40176,0,0
40261,1,1
40364,0,0
40430,1,1
40562,0,0
40696,2,2
40696,1,1
40833,0,0
40933,2,2
40933,1,1
41085,0,0
41203,2,2
41203,1,1
41338,2,2
41338,1,1
41423,0,0
41525,2,2
41525,1,1
41575,0,0
41660,2,2
41660,1,1
41761,0,0
41916,2,2
41916,1,1
42030,0,0
42129,1,1
42264,2,2
42265,1,1
42350,0,0
42450,2,2
42450,1,1
42654,0,0
42654,1,1
42738,2,2
42823,0,0
42942,2,2
43027,1,1
43027,0,0
43110,2,2
43262,0,0
43262,1,1
43381,2,2
43484,1,0
43501,0,2
43584,2,1
43702,0,2
43736,2,0
43802,1,2
43802,0,1
43969,1,0
43969,0,2
44054,2,0
44138,1,2
44138,0,1
44322,1,0
44322,0,2
44390,2,1
44456,1,0
44456,0,2
44839,0,2
44908,1,2
44908,0,1
44992,2,2
45060,0,0
45060,1,1
45194,1,1
45211,0,0
45280,2,2
45332,1,1
45332,0,0
45448,2,1
45448,0,2
45531,1,0
45599,2,1
45801,2,1
45953,0,1
45970,1,2
46071,2,0
46171,1,2
46171,0,1
46239,2,0
46322,1,2
46322,0,1
46424,2,0
46492,0,1
46492,1,2
46577,2,0
46628,1,2
46628,0,1
46729,2,2
46795,1,1
46795,0,0
46913,2,2
46962,1,1
46962,0,0
47065,2,2
47165,1,2
47165,0,1
47215,2,0
47283,1,2
47283,0,1
47367,2,0
47435,1,2
47435,0,1
47525,2,0
47586,1,2
47586,0,1
47823,2,1
47939,1,0
47939,0,2
48022,2,1
48207,1,0
48207,0,2
48292,2,2
48377,1,1
48377,0,0
48514,2,2
48580,1,1
48580,0,0
48680,2,2
48715,1,1
48715,0,0
48797,2,2
48898,0,0
48898,1,1
48982,2,2
49032,0,0
49049,1,1
49134,2,2
49218,1,2
49218,0,1
49286,2,0
49353,1,2
49353,0,1
49439,2,0
49489,1,2
49489,0,1
49575,2,0
49639,1,2
49639,0,1
49756,2,0
49756,0,1
49756,1,2
49875,2,0
49892,0,1
49892,1,2
50025,2,2
50076,0,0
50160,2,0
50243,1,2
50243,0,1
50361,0,0
50445,2,2
50581,0,1
50749,1,1
50749,0,0
50801,2,0
50920,1,2
50920,0,1
51038,0,0
51055,1,1
51123,2,2
51189,0,2
51206,1,0
51376,2,1
51443,0,2
51443,1,0
51545,2,1
51629,1,1
51629,0,0
51696,2,2
51746,1,1
51746,0,0
51865,2,1
51915,1,0
51915,0,2
52016,2,1
52068,0,2
52068,1,0
52150,2,1
52320,1,0
52320,0,2
52352,2,1
52437,1,0
52437,0,2
52539,2,1
52640,1,2
52640,0,1
52726,2,0
52793,0,1
52793,1,2
52880,2,0
52997,0,2
53064,2,1
53147,0,2
53147,1,0
53249,2,1
53300,1,0
53300,0,2
53366,2,1
53434,1,0
53434,0,2
53568,1,0
53568,0,2
53653,2,2
53810,1,1
53810,0,0
53923,2,2
54040,0,0
54158,1,0
54158,0,2
54261,2,2
54347,1,1
54347,0,0
54477,1,0
54477,0,2
54595,2,2
54731,1,0
54731,0,2
54848,2,2
54966,0,2
55118,0,2
55268,1,0
55268,0,2
55308,2,1
55420,1,2
55420,0,1
